sector_id,zona_altitud,centro_lat,centro_lon,altitud_promedio,altitud_minima,altitud_maxima,ubicacion_id
-178099_-631598,BAJA,-17.80998,-63.159851,439.3,439.3,439.3,4974
-178099_-631601,BAJA,-17.809955,-63.160103,439.3,439.3,439.3,4975
-178100_-631591,BAJA,-17.810092,-63.159115,439.3,439.3,439.3,4976
-178100_-631617,BAJA,-17.810056,-63.161714,438.8,438.8,438.8,4977
-178101_-631602,BAJA,-17.810175,-63.160288,439.6,439.6,439.6,4978
-178101_-632060,BAJA,-17.81014,-63.206074,445.7,445.7,445.7,4979
-178102_-631599,BAJA,-17.810248,-63.159903,438.4,438.4,438.4,4980
-178102_-631601,BAJA,-17.810289,-63.16015,438.7,438.7,438.7,4981
-178102_-631606,BAJA,-17.810297,-63.160612,438.8,438.8,438.8,4982
-178102_-631814,BAJA,-17.810289,-63.1814,445.3,445.3,445.3,4983
-178103_-631599,BAJA,-17.810322,-63.159938,438.4,438.4,438.4,4984
-178103_-631601,BAJA,-17.810305,-63.160179,438.4,438.4,438.4,4985
-178104_-632065,BAJA,-17.810495,-63.206533,447.7,447.7,447.7,4986
-178105_-631484,BAJA,-17.81054,-63.148418,434.3,434.3,434.3,4987
-178107_-632084,BAJA,-17.810723,-63.208403,446.7,446.7,446.7,4988
-178108_-631593,BAJA,-17.810824,-63.159348,436.63,436.63,436.63,4989
-178109_-632072,BAJA,-17.810956,-63.207285,446.2,446.2,446.2,4990
-178111_-631468,BAJA,-17.811168,-63.146839,434.3,434.3,434.3,4991
-178111_-632071,BAJA,-17.811104,-63.207109,445.6,445.6,445.6,4992
-178114_-631433,BAJA,-17.811427,-63.143389,434.3,434.3,434.3,4993
-178114_-631449,BAJA,-17.811408,-63.14499,434.3,434.3,434.3,4994
-178114_-632074,BAJA,-17.811499,-63.207475,447.4,447.4,447.4,4995
-178115_-631428,BAJA,-17.811519,-63.14285,432.3,432.3,432.3,4996
-178115_-631586,BAJA,-17.81158,-63.158683,440.65,440.65,440.65,4997
-178115_-631587,BAJA,-17.811521,-63.158742,440.08,440.08,440.08,4998
-178115_-632076,BAJA,-17.811523,-63.207667,447.81,447.7,447.81,4999
-178115_-632194,BAJA,-17.811508,-63.219405,449.2,449.2,449.2,5000
-178116_-631411,BAJA,-17.811646,-63.141102,432.3,432.3,432.3,5001
-178116_-631585,BAJA,-17.811697,-63.158578,436.7,436.7,436.7,5002
-178116_-631586,BAJA,-17.811622,-63.158642,440.27,440.27,440.27,5003
-178117_-631391,BAJA,-17.811728,-63.139135,432.3,432.3,432.3,5004
-178117_-631585,BAJA,-17.811702,-63.158575,436.7,436.7,436.7,5005
-178117_-631819,BAJA,-17.811786,-63.181967,445.9,445.9,445.9,5006
-178118_-631365,BAJA,-17.81186,-63.136557,432.45,432.3,432.6,5007
-178118_-631372,BAJA,-17.811832,-63.137296,432.3,432.3,432.3,5008
-178120_-631364,BAJA,-17.812024,-63.13641,433.0,433.0,433.0,5009
-178120_-632080,BAJA,-17.812067,-63.208016,446.9,446.9,446.9,5010
-178121_-631581,BAJA,-17.812136,-63.158176,436.99,436.99,436.99,5011
-178122_-631580,BAJA,-17.812288,-63.158052,437.53,437.44,437.58,5012
-178122_-632093,BAJA,-17.812292,-63.209375,447.7,447.7,447.7,5013
-178123_-631579,BAJA,-17.812362,-63.157958,435.76,435.76,435.76,5014
-178123_-632085,BAJA,-17.812335,-63.208576,447.66,447.4,447.7,5015
-178123_-632086,BAJA,-17.812392,-63.20868,447.7,447.7,447.7,5016
-178123_-632087,BAJA,-17.812388,-63.208723,447.7,447.7,447.7,5017
-178123_-632089,BAJA,-17.812332,-63.20895,447.66,447.6,447.7,5018
-178124_-631365,BAJA,-17.81247,-63.136544,433.0,433.0,433.0,5019
-178124_-632086,BAJA,-17.812413,-63.208658,447.7,447.7,447.7,5020
-178124_-632089,BAJA,-17.81248,-63.208997,448.0,448.0,448.0,5021
-178125_-632087,BAJA,-17.812572,-63.208753,447.3,446.5,447.33,5022
-178126_-631365,BAJA,-17.812637,-63.136563,433.0,433.0,433.0,5023
-178126_-631777,BAJA,-17.812672,-63.177759,444.2,444.2,444.2,5024
-178126_-632088,BAJA,-17.81268,-63.208814,448.1,448.1,448.1,5025
-178126_-632095,BAJA,-17.812672,-63.209522,447.8,447.8,447.8,5026
-178126_-632096,BAJA,-17.812646,-63.209602,447.7,447.7,447.7,5027
-178127_-631775,BAJA,-17.812722,-63.177577,444.7,444.7,444.7,5028
-178127_-631784,BAJA,-17.812756,-63.178467,447.2,447.2,447.2,5029
-178127_-632090,BAJA,-17.81275,-63.209062,447.4,447.4,447.4,5030
-178127_-632093,BAJA,-17.81271,-63.209302,447.3,447.3,447.3,5031
-178127_-632094,BAJA,-17.812763,-63.209495,447.1,447.1,447.1,5032
-178127_-632095,BAJA,-17.812721,-63.209591,447.8,447.8,447.8,5033
-178128_-632092,BAJA,-17.812825,-63.209211,449.9,449.9,449.9,5034
-178129_-631574,BAJA,-17.812956,-63.157426,437.56,436.2,439.52,5035
-178129_-631775,BAJA,-17.8129,-63.177583,444.9,444.9,444.9,5036
-178129_-632093,BAJA,-17.812973,-63.209312,448.0,448.0,448.0,5037
-178130_-631825,BAJA,-17.813004,-63.182554,446.6,446.6,446.6,5038
-178130_-632093,BAJA,-17.813066,-63.209362,447.7,447.7,447.7,5039
-178130_-632094,BAJA,-17.813087,-63.209443,447.6,447.6,447.6,5040
-178130_-632096,BAJA,-17.81302,-63.209676,448.1,448.1,448.1,5041
-178130_-632097,BAJA,-17.813058,-63.209726,448.0,448.0,448.0,5042
-178131_-631794,BAJA,-17.813172,-63.179423,445.4,445.4,445.4,5043
-178132_-631824,BAJA,-17.813261,-63.18246,446.6,446.6,446.6,5044
-178132_-632097,BAJA,-17.813221,-63.209714,447.6,447.6,447.6,5045
-178133_-632092,BAJA,-17.813303,-63.209268,447.8,447.8,447.8,5046
-178133_-632093,BAJA,-17.813332,-63.209319,447.8,447.8,447.8,5047
-178133_-632215,BAJA,-17.81337,-63.22157,450.2,450.2,450.2,5048
-178134_-632091,BAJA,-17.813453,-63.209177,447.8,447.8,447.8,5049
-178134_-632092,BAJA,-17.81344,-63.209235,447.8,447.8,447.8,5050
-178134_-632098,BAJA,-17.813489,-63.209809,447.6,447.6,447.6,5051
-178134_-632099,BAJA,-17.81349,-63.209904,447.6,447.6,447.6,5052
-178135_-632100,BAJA,-17.813594,-63.210026,448.05,448.05,448.05,5053
-178136_-631794,BAJA,-17.8137,-63.179499,446.2,446.2,446.2,5054
-178136_-631807,BAJA,-17.813644,-63.180745,445.6,445.6,445.6,5055
-178136_-632101,BAJA,-17.813654,-63.210195,447.9,447.9,447.9,5056
-178137_-631189,BAJA,-17.813792,-63.118922,425.9,425.9,425.9,5057
-178137_-631796,BAJA,-17.813779,-63.17968,446.6,446.2,471.18,5058
-178137_-631797,BAJA,-17.813776,-63.179723,446.57,446.2,448.5,5059
-178138_-631795,BAJA,-17.813847,-63.179554,458.15,448.5,477.45,5060
-178138_-631796,BAJA,-17.813804,-63.179692,475.52,475.52,475.52,5061
-178138_-631797,BAJA,-17.813804,-63.179733,446.2,446.2,446.2,5062
-178138_-631816,BAJA,-17.8139,-63.181625,446.3,446.3,446.3,5063
-178138_-632104,BAJA,-17.813898,-63.210486,448.0,448.0,448.0,5064
-178139_-631367,BAJA,-17.813956,-63.136781,433.0,433.0,433.0,5065
-178139_-631794,BAJA,-17.813968,-63.179464,448.5,448.5,448.5,5066
-178139_-631796,BAJA,-17.813972,-63.179626,446.8,446.8,446.8,5067
-178139_-632105,BAJA,-17.813988,-63.210581,447.8,447.8,447.8,5068
-178140_-631564,BAJA,-17.814018,-63.156475,436.2,436.2,436.2,5069
-178140_-631795,BAJA,-17.814035,-63.179507,448.5,448.5,448.5,5070
-178140_-631796,BAJA,-17.814042,-63.179618,447.1,447.1,447.1,5071
-178140_-631825,BAJA,-17.814099,-63.182512,446.5,446.5,446.5,5072
-178141_-631821,BAJA,-17.8141,-63.1822,446.6,446.6,446.6,5073
-178141_-631831,BAJA,-17.81417,-63.183157,446.5,446.5,446.5,5074
-178141_-632159,BAJA,-17.814192,-63.215938,449.2,449.2,449.2,5075
-178142_-631772,BAJA,-17.814204,-63.17728,444.5,444.5,444.5,5076
-178143_-632106,BAJA,-17.814317,-63.210649,448.2,448.2,448.2,5077
-178143_-632115,BAJA,-17.814398,-63.211572,448.5,448.5,448.5,5078
-178145_-632110,BAJA,-17.814552,-63.211024,450.44,450.44,450.44,5079
-178146_-631530,BAJA,-17.814646,-63.153072,436.7,436.7,436.7,5080
-178154_-631377,BAJA,-17.815477,-63.137758,433.0,433.0,433.0,5081
-178154_-632126,BAJA,-17.815455,-63.212658,448.65,448.6,448.8,5082
-178155_-632122,BAJA,-17.815584,-63.212228,448.8,448.8,448.8,5083
-178156_-632128,BAJA,-17.815607,-63.212871,449.9,449.9,449.9,5084
-178159_-631546,BAJA,-17.815958,-63.15464,436.2,436.2,436.2,5085
-178159_-631772,BAJA,-17.815966,-63.177207,444.6,444.6,444.6,5086
-178160_-632129,BAJA,-17.816018,-63.212982,448.5,448.5,448.5,5087
-178161_-632235,BAJA,-17.816192,-63.223548,452.6,452.6,452.6,5088
-178163_-632130,BAJA,-17.816324,-63.213084,451.81,451.81,451.81,5089
-178164_-632133,BAJA,-17.816449,-63.213334,447.8,447.8,447.8,5090
-178166_-631389,BAJA,-17.816618,-63.13896,432.6,432.6,432.6,5091
-178167_-632135,BAJA,-17.816773,-63.213515,448.3,448.2,448.5,5092
-178168_-632139,BAJA,-17.816887,-63.213967,448.5,448.5,448.5,5093
-178169_-632136,BAJA,-17.81694,-63.213667,448.5,448.5,448.5,5094
-178169_-632137,BAJA,-17.816993,-63.213776,448.5,448.5,448.5,5095
-178169_-632140,BAJA,-17.816912,-63.214013,448.5,448.5,448.5,5096
-178170_-631160,BAJA,-17.817045,-63.116051,427.0,427.0,427.0,5097
-178170_-631162,BAJA,-17.817082,-63.11622,427.0,427.0,427.0,5098
-178170_-632133,BAJA,-17.817048,-63.213359,447.8,447.8,447.8,5099
-178170_-632136,BAJA,-17.817027,-63.213646,448.5,448.5,448.5,5100
-178170_-632137,BAJA,-17.817015,-63.21379,450.64,448.5,450.73,5101
-178171_-631162,BAJA,-17.817112,-63.116294,427.4,427.4,427.4,5102
-178171_-632141,BAJA,-17.817194,-63.21418,448.4,448.4,448.4,5103
-178172_-631159,BAJA,-17.817255,-63.115958,427.2,427.1,427.3,5104
-178172_-631160,BAJA,-17.817298,-63.116073,427.1,427.1,427.1,5105
-178172_-631536,BAJA,-17.817232,-63.153645,439.3,439.3,439.3,5106
-178173_-631157,BAJA,-17.8173,-63.115783,427.2,427.2,427.2,5107
-178173_-631161,BAJA,-17.817358,-63.116108,427.0,427.0,427.0,5108
-178173_-631167,BAJA,-17.817326,-63.116759,427.0,427.0,427.0,5109
-178173_-631396,BAJA,-17.817315,-63.139694,432.8,432.8,432.8,5110
-178174_-631157,BAJA,-17.817482,-63.115743,426.15,426.0,426.3,5111
-178174_-631162,BAJA,-17.817441,-63.116296,427.0,427.0,427.0,5112
-178174_-631165,BAJA,-17.817466,-63.116566,427.35,427.2,427.5,5113
-178174_-631169,BAJA,-17.817445,-63.116967,427.6,427.6,427.6,5114
-178175_-631157,BAJA,-17.817546,-63.115733,427.7,427.7,427.7,5115
-178175_-631164,BAJA,-17.81751,-63.116492,427.7,427.7,427.7,5116
-178175_-631168,BAJA,-17.81755,-63.116849,427.4,427.4,427.4,5117
-178175_-631395,BAJA,-17.817502,-63.139576,432.1,432.1,432.1,5118
-178175_-631511,BAJA,-17.817596,-63.151189,437.9,437.9,437.9,5119
-178175_-631531,BAJA,-17.817578,-63.153114,436.2,436.2,436.2,5120
-178176_-631166,BAJA,-17.817688,-63.116685,427.8,427.8,427.8,5121
-178176_-631167,BAJA,-17.817652,-63.11673,427.6,427.5,427.7,5122
-178176_-631170,BAJA,-17.817686,-63.117,427.5,427.5,427.5,5123
-178176_-631174,BAJA,-17.817675,-63.117474,427.6,427.6,427.6,5124
-178176_-631514,BAJA,-17.817644,-63.151471,436.2,436.2,436.2,5125
-178177_-631165,BAJA,-17.81776,-63.116592,427.6,427.6,427.6,5126
-178177_-631166,BAJA,-17.817764,-63.116629,427.66,427.6,427.8,5127
-178177_-631506,BAJA,-17.817762,-63.150623,437.9,437.9,437.9,5128
-178177_-632147,BAJA,-17.817703,-63.21479,449.2,449.2,449.2,5129
-178178_-631166,BAJA,-17.817814,-63.116643,427.85,427.8,427.9,5130
-178178_-631167,BAJA,-17.817828,-63.116737,427.8,427.8,427.8,5131
-178178_-631171,BAJA,-17.817879,-63.11712,428.1,428.0,428.2,5132
-178178_-631179,BAJA,-17.817895,-63.117913,427.7,427.7,427.7,5133
-178178_-631836,BAJA,-17.817819,-63.183677,446.9,446.9,446.9,5134
-178179_-632152,BAJA,-17.817955,-63.215258,450.2,450.2,450.2,5135
-178180_-631181,BAJA,-17.818074,-63.118199,427.5,427.5,427.5,5136
-178180_-631769,BAJA,-17.81802,-63.176989,445.6,445.6,445.6,5137
-178181_-631153,BAJA,-17.818137,-63.115389,427.2,427.2,427.2,5138
-178181_-631715,BAJA,-17.818198,-63.171543,443.23,442.9,443.4,5139
-178182_-631153,BAJA,-17.818235,-63.115368,426.3,426.3,426.3,5140
-178182_-631493,BAJA,-17.818251,-63.149354,437.9,437.9,437.9,5141
-178182_-631504,BAJA,-17.818282,-63.150442,436.5,436.3,436.7,5142
-178182_-631520,BAJA,-17.818215,-63.152051,436.2,436.2,436.2,5143
-178182_-631715,BAJA,-17.818207,-63.171543,443.35,442.9,443.4,5144
-178182_-632152,BAJA,-17.81824,-63.215207,451.21,451.21,451.21,5145
-178182_-632270,BAJA,-17.818238,-63.227084,453.5,453.5,453.5,5146
-178183_-630993,BAJA,-17.818367,-63.099399,421.9,421.9,421.9,5147
-178183_-630994,BAJA,-17.818394,-63.099488,421.75,421.7,421.9,5148
-178183_-630995,BAJA,-17.81837,-63.099555,421.8,421.6,422.7,5149
-178183_-631152,BAJA,-17.818339,-63.115249,426.0,426.0,426.0,5150
-178183_-631179,BAJA,-17.818301,-63.117958,427.7,427.7,427.7,5151
-178183_-631188,BAJA,-17.818382,-63.11882,427.3,427.3,427.3,5152
-178183_-631386,BAJA,-17.818381,-63.138663,432.1,432.1,432.1,5153
-178183_-631500,BAJA,-17.818342,-63.150087,437.7,437.7,437.7,5154
-178183_-631501,BAJA,-17.818328,-63.150132,437.7,437.7,437.7,5155
-178183_-631503,BAJA,-17.81833,-63.150327,437.7,437.7,437.7,5156
-178184_-630994,BAJA,-17.818454,-63.099473,421.7,421.6,421.9,5157
-178184_-630995,BAJA,-17.818461,-63.099549,421.25,421.0,421.7,5158
-178184_-630996,BAJA,-17.818496,-63.099616,421.0,421.0,421.0,5159
-178185_-631184,BAJA,-17.818502,-63.118494,427.2,427.2,427.2,5160
-178185_-631186,BAJA,-17.818551,-63.118684,427.6,427.6,427.6,5161
-178185_-631770,BAJA,-17.818594,-63.177021,446.4,446.4,446.4,5162
-178187_-631196,BAJA,-17.818799,-63.119653,427.6,427.6,427.6,5163
-178188_-631150,BAJA,-17.81887,-63.115014,426.75,426.3,427.2,5164
-178188_-631525,BAJA,-17.818813,-63.152582,439.3,439.3,439.3,5165
-178188_-632160,BAJA,-17.818856,-63.216001,450.2,450.2,450.2,5166
-178189_-631200,BAJA,-17.818938,-63.120003,427.3,427.3,427.3,5167
-178189_-631525,BAJA,-17.818995,-63.152588,439.3,439.3,439.3,5168
-178191_-631148,BAJA,-17.8191,-63.114834,426.6,426.6,426.6,5169
-178191_-631183,BAJA,-17.819187,-63.118374,429.1,429.1,429.1,5170
-178191_-631378,BAJA,-17.819188,-63.137815,432.1,432.1,432.1,5171
-178191_-631482,BAJA,-17.819123,-63.148229,437.9,437.9,437.9,5172
-178192_-631147,BAJA,-17.819201,-63.114774,426.0,426.0,426.0,5173
-178192_-632162,BAJA,-17.819265,-63.21628,450.7,450.7,450.7,5174
-178194_-631146,BAJA,-17.819444,-63.114683,425.8,425.8,425.8,5175
-178194_-632170,BAJA,-17.819488,-63.21703,450.6,450.5,450.8,5176
-178195_-631211,BAJA,-17.819566,-63.121154,427.6,427.6,427.6,5177
-178195_-631212,BAJA,-17.819587,-63.12125,427.3,427.3,427.3,5178
-178195_-631771,BAJA,-17.819549,-63.177191,445.6,445.6,445.6,5179
-178195_-632166,BAJA,-17.819517,-63.216643,451.1,451.1,451.1,5180
-178196_-631516,BAJA,-17.819672,-63.151643,439.3,439.3,439.3,5181
-178197_-631475,BAJA,-17.819719,-63.147572,437.9,437.9,437.9,5182
-178198_-631144,BAJA,-17.819821,-63.114464,426.6,426.6,426.6,5183
-178199_-631143,BAJA,-17.819981,-63.114389,426.0,426.0,426.0,5184
-178199_-631508,BAJA,-17.819979,-63.150818,439.3,439.3,439.3,5185
-178200_-631472,BAJA,-17.820025,-63.147272,437.9,437.9,437.9,5186
-178201_-631178,BAJA,-17.820119,-63.117831,427.8,427.8,427.8,5187
-178202_-631141,BAJA,-17.820293,-63.114142,426.0,426.0,426.0,5188
-178202_-631142,BAJA,-17.820261,-63.114229,426.0,426.0,426.0,5189
-178202_-631225,BAJA,-17.820261,-63.122573,427.3,427.3,427.3,5190
-178202_-631769,BAJA,-17.820214,-63.176928,445.6,445.6,445.6,5191
-178202_-632173,BAJA,-17.820245,-63.217322,451.0,451.0,451.0,5192
-178203_-631365,BAJA,-17.820352,-63.13655,432.1,432.1,432.1,5193
-178204_-631140,BAJA,-17.820435,-63.114074,426.0,426.0,426.0,5194
-178204_-631229,BAJA,-17.820456,-63.122911,427.6,427.6,427.6,5195
-178204_-632177,BAJA,-17.820459,-63.217727,450.8,450.8,450.8,5196
-178204_-632179,BAJA,-17.820464,-63.21794,450.7,450.7,450.7,5197
-178205_-631140,BAJA,-17.820557,-63.114052,426.3,426.3,426.3,5198
-178206_-631233,BAJA,-17.820669,-63.123381,428.3,428.3,428.3,5199
-178206_-631467,BAJA,-17.820621,-63.146718,437.8,437.8,437.8,5200
-178206_-632290,BAJA,-17.820616,-63.229081,454.9,454.9,454.9,5201
-178207_-631139,BAJA,-17.820783,-63.113928,426.0,426.0,426.0,5202
-178207_-631140,BAJA,-17.820729,-63.114006,426.6,426.6,426.6,5203
-178207_-631174,BAJA,-17.820764,-63.117475,426.7,426.7,426.7,5204
-178207_-631363,BAJA,-17.820781,-63.136372,433.2,433.2,433.2,5205
-178207_-631482,BAJA,-17.820702,-63.148262,437.7,437.7,437.7,5206
-178207_-632181,BAJA,-17.820797,-63.218119,451.8,451.8,451.8,5207
-178207_-632296,BAJA,-17.820712,-63.229653,455.0,455.0,455.0,5208
-178210_-631137,BAJA,-17.82104,-63.113758,426.95,426.0,427.9,5209
-178210_-631240,BAJA,-17.821018,-63.124057,428.6,428.6,428.6,5210
-178210_-631359,BAJA,-17.821047,-63.135912,432.5,432.5,432.5,5211
-178210_-632182,BAJA,-17.821093,-63.218248,450.5,450.5,450.5,5212
-178210_-632183,BAJA,-17.821068,-63.218377,450.8,450.8,450.8,5213
-178210_-632296,BAJA,-17.821094,-63.22962,454.8,454.8,454.8,5214
-178211_-631137,BAJA,-17.821109,-63.113732,426.1,426.1,426.1,5215
-178211_-631462,BAJA,-17.821144,-63.146234,437.8,437.8,437.8,5216
-178211_-631485,BAJA,-17.821166,-63.14855,437.7,437.7,437.7,5217
-178212_-631136,BAJA,-17.82124,-63.113621,426.2,426.2,426.2,5218
-178212_-631137,BAJA,-17.821254,-63.113726,426.1,426.1,426.1,5219
-178212_-631245,BAJA,-17.821295,-63.124542,427.6,427.6,427.6,5220
-178212_-631369,BAJA,-17.821268,-63.136923,435.3,435.3,435.3,5221
-178212_-631481,BAJA,-17.821255,-63.148147,437.4,437.4,437.4,5222
-178212_-631771,BAJA,-17.821227,-63.17714,445.3,445.3,445.3,5223
-178213_-631134,BAJA,-17.821306,-63.113478,426.1,426.1,426.1,5224
-178213_-631247,BAJA,-17.821372,-63.124767,428.23,428.1,428.6,5225
-178213_-631460,BAJA,-17.821319,-63.146082,437.0,437.0,437.0,5226
-178214_-631248,BAJA,-17.821446,-63.124861,428.1,428.1,428.1,5227
-178214_-631249,BAJA,-17.821464,-63.124987,428.1,428.1,428.1,5228
-178214_-631478,BAJA,-17.821401,-63.147844,437.4,437.4,437.4,5229
-178215_-631133,BAJA,-17.821581,-63.113374,426.3,426.3,426.3,5230
-178215_-631134,BAJA,-17.821521,-63.113464,425.8,425.8,425.8,5231
-178215_-631767,BAJA,-17.821522,-63.17671,445.6,445.6,445.6,5232
-178215_-632190,BAJA,-17.821574,-63.219061,450.6,450.6,450.6,5233
-178215_-632300,BAJA,-17.821576,-63.23008,455.2,455.2,455.2,5234
-178216_-632186,BAJA,-17.821632,-63.218668,450.8,450.8,450.8,5235
-178217_-631132,BAJA,-17.821793,-63.113249,426.0,426.0,426.0,5236
-178218_-631133,BAJA,-17.82182,-63.113332,426.0,426.0,426.0,5237
-178218_-631256,BAJA,-17.821845,-63.125689,428.1,428.1,428.1,5238
-178218_-631370,BAJA,-17.821863,-63.137078,435.4,435.4,435.4,5239
-178219_-631131,BAJA,-17.821917,-63.113159,425.8,425.8,425.8,5240
-178219_-631257,BAJA,-17.821918,-63.125752,428.1,428.1,428.1,5241
-178220_-631132,BAJA,-17.822028,-63.113229,425.9,425.9,425.9,5242
-178221_-631130,BAJA,-17.822184,-63.113062,425.9,425.9,425.9,5243
-178221_-631453,BAJA,-17.822185,-63.14531,436.8,436.8,436.8,5244
-178222_-631130,BAJA,-17.822237,-63.113067,425.9,425.9,425.9,5245
-178222_-631266,BAJA,-17.822293,-63.126604,428.1,428.1,428.1,5246
-178222_-631367,BAJA,-17.822232,-63.136708,433.8,433.8,433.8,5247
-178222_-631471,BAJA,-17.822282,-63.147116,437.1,437.1,437.1,5248
-178223_-631129,BAJA,-17.822356,-63.112972,425.9,425.9,425.9,5249
-178223_-631130,BAJA,-17.822302,-63.113035,425.8,425.8,425.8,5250
-178223_-631165,BAJA,-17.822399,-63.116567,426.7,426.7,426.7,5251
-178223_-631366,BAJA,-17.822301,-63.136663,436.2,436.2,436.2,5252
-178223_-631450,BAJA,-17.822379,-63.145082,436.6,436.6,436.6,5253
-178223_-631451,BAJA,-17.822353,-63.145121,436.85,436.6,437.1,5254
-178223_-632199,BAJA,-17.822374,-63.219936,452.8,452.8,452.8,5255
-178224_-631450,BAJA,-17.822436,-63.145036,436.8,436.8,436.8,5256
-178224_-632200,BAJA,-17.82245,-63.220057,452.8,452.8,452.8,5257
-178225_-631766,BAJA,-17.822532,-63.176657,445.9,445.9,445.9,5258
-178226_-632202,BAJA,-17.822657,-63.220293,452.03,452.03,452.03,5259
-178226_-632301,BAJA,-17.822673,-63.230163,455.6,455.6,455.6,5260
-178227_-631127,BAJA,-17.822744,-63.112755,426.1,426.1,426.1,5261
-178227_-631128,BAJA,-17.822759,-63.112811,426.0,426.0,426.0,5262
-178227_-631273,BAJA,-17.82273,-63.127388,428.1,428.1,428.1,5263
-178228_-631127,BAJA,-17.822867,-63.112747,425.97,425.8,426.1,5264
-178228_-631360,BAJA,-17.822849,-63.13607,434.0,434.0,434.0,5265
-178228_-631447,BAJA,-17.822837,-63.144712,436.6,436.6,436.6,5266
-178228_-631466,BAJA,-17.822807,-63.146658,437.1,437.1,437.1,5267
-178228_-631769,BAJA,-17.822887,-63.176901,445.5,445.5,445.5,5268
-178228_-632204,BAJA,-17.822825,-63.220487,453.9,453.9,453.9,5269
-178228_-632206,BAJA,-17.822805,-63.220622,452.8,452.8,452.8,5270
-178228_-632313,BAJA,-17.822803,-63.231312,455.6,455.6,455.6,5271
-178229_-631459,BAJA,-17.822927,-63.145977,437.0,437.0,437.0,5272
-178229_-631463,BAJA,-17.822988,-63.146333,437.1,437.1,437.1,5273
-178229_-631768,BAJA,-17.822905,-63.176888,445.5,445.5,445.5,5274
-178229_-632205,BAJA,-17.822939,-63.22059,452.02,452.02,452.02,5275
-178229_-632210,BAJA,-17.822956,-63.221055,452.79,452.7,452.8,5276
-178229_-632211,BAJA,-17.822967,-63.221131,452.76,452.7,452.8,5277
-178230_-631125,BAJA,-17.823096,-63.112533,426.0,426.0,426.0,5278
-178230_-632211,BAJA,-17.82302,-63.221121,452.8,452.8,452.8,5279
-178231_-631124,BAJA,-17.823164,-63.112468,425.6,425.6,425.6,5280
-178231_-631125,BAJA,-17.823145,-63.112501,425.6,425.6,425.6,5281
-178231_-631283,BAJA,-17.823186,-63.128318,428.1,428.1,428.1,5282
-178232_-631125,BAJA,-17.823261,-63.11258,425.8,425.8,425.8,5283
-178232_-631127,BAJA,-17.823214,-63.112795,426.0,426.0,426.0,5284
-178232_-631356,BAJA,-17.823297,-63.135601,434.0,434.0,434.0,5285
-178232_-631443,BAJA,-17.823263,-63.144366,442.88,442.88,442.88,5286
-178232_-632213,BAJA,-17.823216,-63.221385,452.7,452.7,452.7,5287
-178232_-632216,BAJA,-17.823217,-63.221641,452.7,452.7,452.7,5288
-178233_-631126,BAJA,-17.823376,-63.112668,426.0,426.0,426.0,5289
-178233_-631450,BAJA,-17.823391,-63.145082,436.7,436.7,436.7,5290
-178233_-632216,BAJA,-17.823352,-63.221624,452.8,452.8,452.8,5291
-178233_-632295,BAJA,-17.823318,-63.229594,456.0,456.0,456.0,5292
-178234_-632215,BAJA,-17.82346,-63.221534,452.7,452.7,452.7,5293
-178235_-631125,BAJA,-17.823556,-63.112522,425.8,425.8,425.8,5294
-178235_-631289,BAJA,-17.823505,-63.128994,430.2,430.2,430.2,5295
-178235_-632218,BAJA,-17.823558,-63.221808,452.8,452.8,452.8,5296
-178236_-631291,BAJA,-17.823628,-63.129109,428.1,428.1,428.1,5297
-178236_-632217,BAJA,-17.823662,-63.221712,452.8,452.8,452.8,5298
-178237_-631293,BAJA,-17.823703,-63.129346,430.2,430.2,430.2,5299
-178237_-631350,BAJA,-17.823799,-63.135072,435.5,435.5,435.5,5300
-178237_-631445,BAJA,-17.823736,-63.144514,437.4,437.4,437.4,5301
-178238_-631123,BAJA,-17.823819,-63.112363,425.85,425.8,425.9,5302
-178238_-631124,BAJA,-17.823878,-63.112417,426.0,426.0,426.0,5303
-178238_-631157,BAJA,-17.823889,-63.115732,426.7,426.7,426.7,5304
-178238_-631296,BAJA,-17.823884,-63.129671,429.7,429.7,429.7,5305
-178238_-631770,BAJA,-17.82389,-63.177091,446.2,446.2,446.2,5306
-178239_-631446,BAJA,-17.823916,-63.144665,437.4,437.4,437.4,5307
